Request Id, Node ID( not used), Resource Requirement( not used), Starttime, Duration, Priority(0-Non C,1-crtical), Longitude, Latitude, Process Type( resource requirement covered in process tye)
77,0,5,2,1.1,1,1,14,3
78,0,3,2,3.7,0,10,1,6
79,2,11,2,3.1,1,19,6,3
80,1,2,2,1.1,0,1,13,1
81,1,4,2,2.5,1,12,2,6
82,0,2,2,1.8,1,9,12,3
83,2,8,2,2.2,1,5,16,4
84,2,13,2,1.7,0,3,8,4
85,0,4,2,2.9,0,3,6,2
86,2,9,2,1.9,1,2,18,1
87,1,2,2,2,0,11,6,1
88,0,5,2,1.8,0,2,20,4
89,1,5,2,1.8,0,5,15,2
90,1,6,2,2.7,1,8,1,1
91,0,3,2,3.3,0,12,1,6
92,0,6,2,1.4,0,17,11,4
93,2,5,2,2.7,1,6,8,4
94,2,12,2,1.4,0,1,13,5
95,1,6,2,1.1,1,0,18,1
96,0,2,2,2.3,1,20,16,3
97,2,7,2,2.5,1,10,0,3
98,2,12,2,2.8,0,5,16,2
99,1,7,2,3.7,0,0,19,1
100,1,5,2,1.1,1,14,4,4
101,2,10,2,1.8,0,9,6,1
102,0,6,2,0.7,1,0,17,6
103,0,4,2,2.7,1,15,5,1
104,2,7,2,1.8,0,14,3,5
105,1,3,2,2.2,1,7,4,5
106,1,3,2,1.4,0,17,0,3
107,0,4,2,1.7,0,2,15,2
108,1,5,2,1.2,1,15,0,1
109,0,4,2,2.4,0,12,9,4
110,0,1,2,2.7,1,16,7,1
111,1,3,2,1.3,1,5,16,4
112,0,4,2,1.7,0,20,14,4
113,0,2,2,1.8,1,18,2,3
114,0,3,2,2.7,0,18,8,1
115,2,9,2,2.5,0,13,12,1
116,1,5,2,3.8,0,9,11,2
117,2,8,2,1.9,1,6,17,6
118,1,3,2,1.4,1,14,12,6
119,2,4,2,3,1,10,7,6
120,1,2,2,1.4,1,10,10,3
121,1,6,2,2.1,1,7,17,3
122,2,10,5.2,0.9,0,1,20,5
123,1,4,5.2,2.3,0,19,15,2
124,2,14,5.2,2.4,0,18,16,1
125,2,9,5.2,1.8,0,18,17,1
126,0,6,5.2,2.6,1,8,13,4
127,0,3,5.2,3.1,1,13,18,2
128,1,8,5.2,1.3,0,20,15,2
129,1,8,5.2,2.1,0,11,15,1
130,1,3,5.2,1.6,1,8,4,5
131,2,5,5.2,2.1,0,2,11,3
132,2,7,5.2,1.1,1,13,5,2
133,2,7,5.2,4.1,0,5,7,2
134,1,5,5.2,1.5,0,15,11,5
135,0,3,5.2,2.8,0,3,20,4
136,0,3,5.2,2.6,1,3,12,6
137,1,7,5.2,2.6,0,3,20,1
138,2,9,5.2,2.2,0,4,19,2
139,2,7,5.2,2.9,1,12,0,3
140,1,5,5.2,3,0,17,13,4
141,0,5,5.2,2.4,0,7,19,1
142,0,2,5.2,0.5,0,11,10,5
143,0,2,5.2,2.2,1,20,12,5
144,0,3,5.2,1.6,0,4,6,2
145,2,7,5.2,1.8,0,9,4,2
146,1,2,5.2,2.8,0,17,13,5
147,1,7,5.2,3.6,0,13,11,3
148,1,2,5.2,2.6,0,4,19,5
149,2,12,5.2,3.3,0,19,12,6
150,2,13,5.2,2.7,0,17,6,4
151,0,6,5.2,1.6,1,14,4,4
152,0,4,5.2,1.7,0,11,13,5
153,0,3,5.2,2.9,0,18,13,1
154,2,9,5.2,2.6,1,19,8,2
155,0,3,5.2,3.7,0,8,9,1
156,0,5,5.2,1.7,1,6,0,4
157,2,8,5.2,2.3,0,5,7,5
158,1,5,5.2,2.7,0,9,19,4
159,1,6,5.2,3.7,1,2,12,5
160,2,9,5.2,1.4,1,2,3,2
161,0,6,5.2,3.5,0,16,6,2
162,2,10,5.2,1.1,1,3,15,5
163,2,5,5.2,1.7,1,20,9,5
164,1,4,5.2,2.5,0,10,6,5
165,1,6,5.2,2.2,0,6,17,3
166,1,5,5.2,0.8,1,20,13,4
167,1,2,5.2,2.3,1,14,16,2
168,0,4,5.2,2.1,1,17,8,5
169,2,14,5.2,3.1,1,6,11,5
170,2,6,5.2,1.1,0,17,17,6
171,2,4,5.2,3.1,0,6,10,1
172,2,5,5.2,1.1,0,11,14,2
173,0,2,5.2,1.4,1,15,15,4
174,0,5,5.2,1.1,0,16,16,2
175,0,4,5.2,3.4,0,15,20,6
176,1,5,5.2,4.2,1,20,16,1
177,1,6,5.2,3.1,0,17,14,4
178,1,4,5.2,1.8,0,10,5,5
179,0,2,5.2,1.2,0,12,6,6
180,2,10,5.2,2.4,1,19,4,6
181,2,10,5.2,1.7,1,7,13,4
182,0,6,5.2,0.7,0,4,13,2
183,2,9,5.2,3.4,0,4,19,3
184,1,7,5.2,0.7,0,12,9,4
185,2,12,5.2,1.4,1,17,5,2
186,2,7,5.2,2.6,1,13,4,3
187,1,7,5.2,1.5,0,0,0,2
188,0,4,5.2,3.5,1,5,10,3
189,1,3,5.2,2.6,0,1,1,4
190,2,4,5.2,4.3,0,4,13,1
191,1,7,5.2,1.3,0,5,19,3
192,0,2,5.2,2.4,1,4,20,1
193,1,2,7.7,1.6,1,5,10,3
194,0,1,7.7,2.7,1,12,12,2
195,0,5,7.7,1.5,1,7,18,5
196,0,3,7.7,3.3,1,1,0,6
197,0,3,7.7,2.1,0,12,0,3
198,2,9,7.7,2.6,1,2,9,5
199,1,7,7.7,2.7,0,14,4,4
200,0,4,7.7,1.6,1,1,11,6
201,2,11,7.7,1,1,7,4,6
202,1,1,7.7,1.1,0,4,13,3
203,0,4,7.7,0.5,0,0,16,4
204,2,7,7.7,2,1,11,15,3
205,1,5,7.7,3,1,12,10,6
206,1,5,7.7,2.2,1,8,11,6
207,1,6,7.7,3.8,0,15,5,6
208,0,4,7.7,1.3,1,12,12,3
209,1,6,7.7,4.1,1,13,19,6
210,1,2,7.7,1.7,0,13,14,6
211,1,7,7.7,4.1,0,14,16,5
212,2,7,7.7,3.4,1,18,5,5
213,1,5,7.7,1.7,1,17,6,5
214,0,4,7.7,2.6,0,19,15,2
215,1,6,7.7,2.7,0,8,8,6
216,0,4,7.7,3.3,1,1,1,1
217,2,15,7.7,3.1,1,7,2,4
218,2,6,7.7,3.2,0,3,7,6
219,1,9,7.7,2.4,0,8,19,5
220,2,2,7.7,2.5,1,15,18,1
221,2,10,7.7,1.7,0,7,14,2
222,1,4,7.7,1.4,1,9,12,1
223,1,5,7.7,1.2,1,11,13,5
224,2,13,7.7,2.2,0,20,18,1
225,1,4,7.7,0.9,1,8,9,5
226,1,7,7.7,2.3,1,17,9,2
227,0,3,7.7,2.2,0,16,9,2
228,1,1,7.7,2.9,1,20,6,4
229,0,4,7.7,3.5,0,2,18,4
230,0,2,7.7,2.2,1,8,1,1
231,2,9,7.7,1.5,1,5,11,2
232,0,4,7.7,3.3,0,5,1,2
233,1,1,7.7,2.4,1,17,11,4
234,0,5,7.7,1.9,1,0,18,3
235,0,4,7.7,1.8,1,4,15,3
236,0,5,7.7,3.4,0,16,6,5
237,0,6,7.7,1.4,1,10,5,2
238,2,10,7.7,2,1,5,0,2
239,2,8,7.7,2.6,1,3,8,6
240,2,6,7.7,3,1,2,11,5
241,0,3,7.7,3.6,1,18,9,6
242,0,4,7.7,2.7,1,15,14,3
243,1,1,7.7,1.8,0,20,15,6
244,1,3,7.7,1.1,1,10,13,6
245,2,7,7.7,4,1,15,17,4
246,0,4,7.7,1.4,0,13,11,6
247,0,4,7.7,3.7,0,15,7,3
248,0,3,7.7,1.9,1,2,18,3
249,1,4,7.7,2.5,0,20,11,6
250,0,4,7.7,2.4,0,14,13,3
251,0,3,7.7,3.1,0,9,18,3
252,1,5,7.7,3.1,0,7,8,2
253,0,4,7.7,2.6,1,0,1,2
254,1,1,7.7,3.2,0,20,14,6
255,1,2,7.7,2.6,1,12,5,1
256,1,7,7.7,1.3,1,14,18,1
257,1,6,7.7,2.5,0,15,16,3
258,0,6,7.7,4.7,1,12,20,3
259,2,9,7.7,1,1,17,19,5
260,0,2,7.7,3.1,1,19,3,4
261,1,4,7.7,2.3,0,17,9,2
262,0,6,7.7,1.2,1,15,17,2
263,2,5,7.7,1.8,0,12,9,3
264,1,4,7.7,2.8,1,7,6,3
265,0,1,7.7,2.9,0,7,1,3
266,0,5,7.7,3.3,0,9,9,2
267,0,4,7.7,1.7,1,13,4,4
268,1,1,7.7,2.9,0,0,18,1
269,1,6,7.7,3.6,1,7,18,6
270,1,4,9.9,1.3,0,13,15,6
271,1,7,9.9,4.3,1,12,9,1
272,1,5,9.9,4.5,0,17,14,3
273,0,3,9.9,2.8,1,18,4,4
274,2,8,9.9,0.4,1,18,7,3
275,1,4,9.9,1.6,0,12,18,1
276,1,7,9.9,2.3,1,14,16,2
277,0,5,9.9,1,1,13,18,1
278,2,15,9.9,3.3,0,20,20,6
279,1,9,9.9,2.4,1,5,14,3
280,1,3,9.9,4.7,1,0,6,4
281,1,7,9.9,2.6,1,1,5,2
282,0,5,9.9,2.2,1,8,12,6
283,0,3,9.9,1.8,1,11,5,3
284,0,5,9.9,2.5,1,2,6,6
285,2,5,9.9,2.2,0,6,11,1
286,0,4,9.9,2.5,0,8,0,4
287,1,4,9.9,2.7,0,12,9,5
288,1,9,9.9,2.2,1,5,16,5
289,1,7,9.9,2.6,1,4,20,2
290,0,3,9.9,3.8,1,12,9,5
291,2,4,9.9,3.4,0,16,20,5
292,1,6,9.9,3.5,0,3,7,6
293,2,6,9.9,4.3,1,11,8,2
294,1,3,9.9,2.8,0,1,12,2
295,1,8,9.9,3.6,1,3,20,5
296,0,2,9.9,2.2,0,17,12,3
297,0,4,9.9,2.6,0,19,0,5
298,2,11,9.9,1,1,4,11,3
299,1,4,9.9,2.9,0,18,6,1
300,0,3,9.9,2.4,1,11,14,2
301,0,1,9.9,2.7,0,4,14,6
302,0,1,9.9,2.9,1,2,11,6
303,1,2,9.9,1.5,1,16,2,6
304,2,7,9.9,3.7,1,17,14,6
305,1,6,9.9,1.5,1,11,9,2
306,1,2,9.9,1.9,0,5,6,4
307,1,9,9.9,1.9,1,15,5,2
308,0,4,9.9,4.3,0,1,10,1
309,2,13,9.9,3,1,20,1,2
310,0,4,9.9,2.6,1,4,1,5
311,2,3,9.9,3.4,0,2,3,2
312,2,4,9.9,1.3,0,3,15,5
313,2,13,9.9,2.6,0,4,10,4
314,0,3,9.9,3.6,1,20,11,2
315,1,6,9.9,1.2,0,10,9,5
316,0,4,9.9,3.1,1,2,14,5
317,2,14,9.9,1.4,1,9,14,6
318,0,2,9.9,3.3,0,10,6,3
319,1,7,9.9,3,0,3,16,4
320,0,4,9.9,3.1,1,13,1,1
321,2,9,9.9,1.7,0,11,18,1
322,1,1,9.9,2.7,1,7,17,4
323,2,8,9.9,2.1,1,3,13,2
324,2,6,9.9,2.5,0,15,18,4
325,2,8,9.9,1.4,0,3,9,1
326,0,3,9.9,3.2,0,1,5,1
327,0,4,9.9,2.1,0,18,8,5
328,1,4,9.9,3.4,1,5,7,6
329,2,10,9.9,1.2,0,17,19,1
330,2,10,9.9,3.4,0,14,3,2
331,0,3,9.9,1.9,1,14,1,5
332,2,8,9.9,2.8,1,10,0,2
333,0,3,9.9,2.7,0,20,20,6
334,1,6,9.9,2.3,0,0,0,3
335,0,3,9.9,2.5,0,7,7,1
336,0,3,9.9,1.2,0,5,1,2
337,1,6,9.9,3.2,1,7,11,2
338,1,6,9.9,2,1,2,1,6
339,0,2,9.9,3.7,0,1,10,3
340,2,8,9.9,3,0,5,15,6
341,0,2,9.9,1.8,0,16,5,1
342,1,7,9.9,1.5,1,18,9,3
343,1,9,9.9,1.1,0,17,2,3
344,2,6,9.9,1,1,4,19,3
345,2,9,9.9,3.3,0,17,4,3
346,0,3,9.9,3.7,0,9,6,4
347,1,3,9.9,2.1,0,13,1,4
348,2,7,14.1,3.3,0,11,1,2
349,0,6,14.1,2.3,0,18,17,2
350,2,4,14.1,1.2,0,12,18,1
351,2,9,14.1,3.1,0,0,4,3
352,1,7,14.1,3.2,1,0,1,3
353,1,5,14.1,3.6,0,1,8,1
354,0,2,14.1,2.7,0,10,9,3
355,2,8,14.1,3.2,0,0,18,4
356,2,6,14.1,2.7,1,11,14,1
357,1,5,14.1,1.8,0,17,15,5
358,1,7,14.1,3.5,0,13,15,6
359,2,5,14.1,2.7,0,4,14,5
360,2,10,14.1,3.6,1,3,6,6
361,1,8,14.1,2.7,1,0,19,3
362,1,6,14.1,1.7,1,8,14,5
363,2,10,14.1,2.8,0,2,15,3
364,0,4,14.1,2,1,15,20,1
365,0,4,14.1,2.7,0,5,4,1
366,0,2,14.1,0.8,1,13,1,3
367,0,4,14.1,3,1,11,12,3
368,0,5,14.1,0.7,1,12,9,4
369,0,3,14.1,3.8,1,9,7,4
370,2,1,14.1,2.9,1,1,5,5
371,1,6,14.1,1.9,1,15,5,6
372,0,3,14.1,3.9,0,13,4,6
373,1,4,14.1,2.5,0,4,5,4
374,2,4,14.1,2.4,1,16,9,5
375,0,5,14.1,3.7,1,8,12,1
376,1,5,14.1,2.2,1,0,5,5
377,0,5,14.1,2.1,0,10,8,5
378,0,3,14.1,0.8,1,17,3,2
379,1,4,14.1,1.4,0,5,19,2
380,2,12,14.1,2.4,1,18,4,2
381,2,8,14.1,1.2,1,2,3,2
382,1,7,14.1,1.7,0,11,11,2
383,0,3,14.1,2.4,1,16,10,4
384,2,14,14.1,2.7,1,2,12,4
385,2,12,14.1,3.1,1,10,9,2
386,0,4,14.1,3,0,15,8,2
387,0,4,14.1,4.1,1,5,12,3
388,1,4,14.1,1.2,1,15,7,1
389,1,8,14.1,2.7,0,14,9,6
390,2,5,14.1,3.4,0,17,14,1
391,1,6,14.1,3,0,20,8,6
392,0,6,14.1,2.2,1,2,13,2
393,1,6,14.1,2.1,0,13,12,3
394,0,3,14.1,2.1,1,8,13,1
395,2,9,14.1,2.1,1,17,9,2
396,0,5,14.1,1.1,1,14,18,4
397,1,5,14.1,1.6,0,8,15,5
398,2,4,14.1,2.4,0,10,13,2
399,2,9,14.1,3.7,0,9,5,5
400,1,5,14.1,2.2,0,4,10,6
401,2,10,14.1,3.2,1,17,6,6
402,0,4,14.1,2.5,0,17,19,2
403,2,9,14.1,3.9,1,0,13,2
404,2,11,14.1,3.3,0,17,9,1
405,1,6,14.1,3.3,1,14,14,2
406,0,6,14.1,2,0,20,13,4
407,0,3,14.1,2.6,1,10,10,1
408,2,9,14.1,3.1,1,11,13,1
409,2,9,14.1,3.5,0,0,17,6
410,1,6,14.1,3.6,0,3,20,6
411,0,4,14.1,2.3,0,15,4,6
412,0,2,14.1,2.2,1,2,20,5
413,2,9,14.1,2,0,15,10,5
414,1,5,14.1,2.4,0,1,10,5
415,2,3,14.1,4.1,1,10,16,3
416,0,6,14.1,3.3,1,9,1,2
417,0,3,14.1,1.6,0,13,13,2
418,0,3,14.1,3.4,1,2,20,4
419,1,4,14.1,1.2,1,1,14,2
420,1,4,14.1,1.9,0,5,14,1
421,2,9,14.1,1.6,0,15,2,6
422,0,6,14.1,1.7,0,13,0,3
423,1,6,14.1,2.6,0,12,20,5
424,2,2,14.1,4.5,1,16,6,6
425,2,13,14.1,1.7,1,5,14,4
426,2,6,14.1,2.7,1,6,13,5
427,0,1,14.1,3.4,0,11,16,5
428,1,3,14.1,2.5,1,20,5,3
429,0,4,14.1,3.2,1,0,8,2
430,0,2,14.1,3.6,1,1,5,6
431,2,8,14.1,3,1,12,7,4
432,1,2,16.8,1,0,14,15,2
433,2,7,16.8,2.8,0,16,1,3
434,1,5,16.8,3.7,1,8,3,1
435,1,3,16.8,3,1,0,20,3
436,2,12,16.8,2,0,20,8,6
437,1,5,16.8,3.5,1,6,17,5
438,0,5,16.8,1,1,2,3,3
439,1,6,16.8,1.9,1,16,7,6
440,2,6,16.8,3.9,0,12,18,5
441,0,6,16.8,1.5,1,12,16,6
442,2,10,16.8,2.9,1,5,2,3
443,0,2,16.8,2.6,0,6,20,6
444,1,1,16.8,3.6,1,5,4,6
445,2,3,16.8,0.8,0,16,14,3
446,2,7,16.8,2.8,1,18,16,6
447,0,5,16.8,1.8,1,2,8,2
448,2,7,16.8,2.8,0,10,5,2
449,1,5,16.8,2.2,1,12,1,5
450,0,3,16.8,2,0,15,4,3
451,0,4,16.8,1.8,1,18,18,5
452,1,3,16.8,2.6,0,10,11,2
453,1,6,16.8,2.4,0,3,7,5
454,2,8,16.8,3.7,1,16,17,6
455,2,12,16.8,2.9,0,6,6,2
456,1,5,16.8,2.2,0,7,16,3
457,2,4,16.8,0.9,0,10,13,4
458,1,3,16.8,2.5,0,3,7,6
459,0,2,16.8,3.3,0,0,0,5
460,2,5,16.8,2.2,1,18,15,6
461,2,9,16.8,1.8,1,17,2,4
462,0,3,16.8,2.2,0,13,7,1
463,2,8,16.8,3,0,8,7,2
464,0,6,16.8,3,1,20,7,3
465,2,6,16.8,2,1,2,18,3
466,1,2,16.8,2.2,1,2,10,5
467,2,6,16.8,1,0,2,13,3
468,1,9,16.8,1.3,0,3,8,1
469,1,3,16.8,2.1,1,3,19,5
470,0,5,16.8,1.5,1,18,1,1
471,1,2,16.8,3.3,0,13,6,6
472,0,1,16.8,2.7,1,20,16,2
473,2,8,16.8,3,0,1,14,3
474,0,4,16.8,4.4,0,19,6,2
475,2,5,16.8,2.5,1,0,11,4
476,2,5,16.8,1.3,0,3,15,5
477,0,6,16.8,2,1,9,7,5
478,0,5,16.8,3,0,3,13,1
479,0,2,16.8,2.8,0,9,19,4
480,1,7,16.8,3.6,0,4,3,1
481,0,4,16.8,3.6,0,1,6,4
482,2,7,16.8,3.1,1,5,1,1
483,2,13,16.8,3.6,0,5,13,5
484,2,8,16.8,2.8,0,18,18,1
485,1,5,16.8,1.6,1,6,15,4
486,0,2,16.8,2.5,0,6,5,1
487,0,3,16.8,2.2,0,9,9,3
488,0,2,16.8,0.8,1,5,4,1
489,1,4,16.8,2.1,0,13,14,4
490,1,3,16.8,2.9,1,16,20,5
491,0,2,16.8,0.9,1,4,20,5
492,1,2,16.8,2.5,1,4,5,5
493,2,7,16.8,2.3,0,15,13,5
494,1,8,16.8,1.1,1,6,18,2
495,2,2,16.8,2,1,16,16,6
496,0,3,16.8,3.1,0,6,5,4
497,0,4,16.8,2.8,0,18,5,6
498,1,2,16.8,2.4,0,3,11,4
499,2,13,16.8,3.1,0,13,4,5
500,1,4,16.8,3.3,0,0,5,6
501,1,6,16.8,3.6,0,5,11,1
502,2,8,16.8,2.5,1,17,8,2
503,0,4,16.8,3.1,0,8,0,6
504,2,10,16.8,1.4,0,8,17,1
505,2,3,16.8,2,0,4,5,4
506,0,3,16.8,3,1,6,14,6
507,0,2,16.8,1.5,0,18,9,2
508,0,3,16.8,2,1,19,20,4
509,0,2,16.8,1.3,0,12,14,3
510,1,5,16.8,2.7,0,19,10,6
511,1,6,16.8,3.9,0,4,5,4
512,1,5,16.8,3.3,0,6,11,5
513,2,10,16.8,3.6,0,10,7,1
514,1,9,20.3,2.2,0,0,2,4
515,1,8,20.3,2.8,0,15,18,1
516,2,5,20.3,2.2,1,12,17,2
517,1,5,20.3,3,1,6,14,6
518,1,4,20.3,3.2,0,6,4,4
519,0,3,20.3,3.7,0,9,1,2
520,1,5,20.3,3.7,0,5,2,5
521,2,10,20.3,1.8,1,6,18,3
522,1,5,20.3,0.8,0,13,3,6
523,1,6,20.3,2,1,3,7,6
524,1,3,20.3,0.5,0,3,20,1
525,2,8,20.3,3.1,1,18,1,6
526,0,2,20.3,2,0,14,16,2
527,0,5,20.3,3,1,7,10,2
528,2,8,20.3,2.8,0,1,11,4
529,1,5,20.3,1.7,0,20,20,2
530,0,5,20.3,0.7,0,3,7,1
531,1,6,20.3,1,1,6,15,4
532,2,8,20.3,4.6,1,14,12,4
533,2,11,20.3,3.7,1,14,17,1
534,0,4,20.3,2.5,0,1,19,5
535,2,9,20.3,1.7,1,3,5,6
536,2,9,20.3,1.7,1,2,18,4
537,1,4,20.3,3.3,0,4,1,3
538,0,4,20.3,2.7,0,11,11,4
539,1,3,20.3,3.3,1,19,19,6
540,1,2,20.3,2.3,1,0,6,2
541,2,2,20.3,1.8,0,14,11,5
542,2,8,20.3,1.9,1,7,3,2
543,1,4,20.3,2.7,0,16,0,5
544,0,2,20.3,3.7,1,11,8,4
545,0,6,20.3,2.2,0,3,7,3
546,1,4,20.3,3.1,0,14,17,6
547,0,3,20.3,2.9,1,16,8,3
548,0,5,20.3,2.4,0,14,2,3
549,1,8,20.3,1.9,1,2,7,3
550,1,7,20.3,3,0,15,3,2
551,1,2,20.3,2.8,0,0,12,3
552,2,6,20.3,1.8,0,17,16,4
553,2,5,20.3,2.6,1,16,15,1
554,2,5,20.3,2.3,1,19,7,1
555,2,4,20.3,3.1,1,2,16,4
556,0,3,20.3,1.1,0,6,3,6
557,1,9,20.3,1.5,1,4,19,3
558,0,2,20.3,2.7,0,1,16,1
559,0,3,20.3,3.4,0,20,18,3
560,2,9,20.3,1.1,0,3,16,2
561,1,7,20.3,2.2,0,12,9,6
562,1,3,20.3,3.8,1,8,6,3
563,1,2,20.3,0.6,0,18,16,1
564,0,3,20.3,1.5,0,8,0,3
565,1,7,20.3,1.9,0,0,8,4
566,1,5,20.3,1.7,1,9,14,1
567,2,9,20.3,2.8,1,13,8,2
568,2,13,20.3,1.6,0,8,10,6
569,0,4,20.3,3.4,1,19,19,3
570,1,3,20.3,0.8,1,0,20,1
571,1,6,20.3,2.7,1,16,9,2
572,0,4,20.3,2.2,0,2,1,4
573,0,1,20.3,3.5,0,15,16,2
574,1,6,20.3,3.8,0,12,15,3
575,1,5,20.3,2.5,0,17,2,1
576,2,8,20.3,1.7,1,9,2,3
577,0,4,20.3,2.6,1,20,18,3
578,1,7,20.3,3.4,0,17,14,4
579,0,3,20.3,3.1,1,9,7,2
580,1,6,20.3,2.8,0,17,3,5
581,2,8,20.3,3.5,1,9,0,3
582,0,3,20.3,1.3,1,20,18,6
583,2,13,20.3,2.5,0,16,14,1
584,0,3,20.3,1.1,0,19,12,5
585,1,4,20.3,2.1,0,15,13,5
586,1,1,20.3,3.1,1,11,17,1
587,0,4,20.3,1.7,0,18,15,1
588,1,8,20.3,2.5,1,8,10,2
589,1,3,20.3,3.4,0,13,4,6
590,1,5,20.3,1.5,1,5,9,1
591,1,3,20.3,2.8,0,12,10,4
592,2,3,20.3,2.4,0,12,6,5
593,1,6,20.3,3.5,0,2,12,1
594,2,5,20.3,3.3,0,20,13,3
595,1,5,22.3,2.4,0,18,14,2
596,1,3,22.3,4.3,1,3,13,6
597,2,12,22.3,3.6,1,18,4,3
598,1,6,22.3,1.9,0,7,8,1
599,1,8,22.3,3,0,5,11,3
600,1,8,22.3,2,1,10,19,1
601,2,3,22.3,3.2,0,8,15,6
602,1,4,22.3,1.9,1,2,14,4
603,0,4,22.3,1.5,0,4,1,1
604,0,1,22.3,1.3,1,13,5,1
605,0,5,22.3,3.2,1,7,18,4
606,2,7,22.3,2.3,1,20,1,4
607,1,4,22.3,2.7,0,12,6,6
608,1,3,22.3,3,0,9,14,6
609,2,14,22.3,2.4,1,10,2,3
610,0,5,22.3,2.2,1,6,5,3
611,0,6,22.3,2.4,0,18,9,3
612,0,4,22.3,1.8,1,5,5,1
613,2,8,22.3,1.1,1,5,11,2
614,1,6,22.3,1.5,0,10,8,2
615,0,2,22.3,2.6,0,19,16,5
616,2,15,22.3,2.7,0,16,4,6
617,0,2,22.3,3,1,17,7,6
618,2,6,22.3,2.6,0,14,15,3
619,0,5,22.3,1.6,1,3,15,4
620,2,13,22.3,2.8,1,1,9,4
621,2,11,22.3,4.5,0,1,16,2
622,1,3,22.3,3.9,1,1,4,6
623,2,1,22.3,2,1,4,14,2
624,2,4,22.3,3.3,0,1,2,5
625,0,3,22.3,2.4,1,3,3,1
626,0,6,22.3,3,1,19,2,4
627,1,4,22.3,1.1,0,19,1,4
628,2,13,22.3,2.1,1,15,16,6
629,0,2,22.3,2.5,0,17,20,5
630,0,4,22.3,3,1,1,14,3
631,0,4,22.3,2.1,0,4,14,3
632,2,5,22.3,1.2,1,15,6,3
633,0,4,22.3,2,0,7,1,4
634,2,10,22.3,2.4,1,20,15,3
635,1,6,22.3,3.3,1,8,0,2
636,1,7,22.3,2.5,0,1,0,2
637,2,10,22.3,3.7,0,5,20,1
638,0,4,22.3,1.8,0,1,19,2
639,1,1,22.3,0.3,0,20,8,3
640,1,8,22.3,1.6,1,6,0,2
641,0,4,22.3,3.8,0,1,1,3
642,2,7,22.3,2.1,1,17,8,1
643,2,7,22.3,3.4,1,19,2,3
644,2,9,22.3,2.7,0,8,7,4
